OTU	Size	Taxonomy	taxname	phylum
Otu04218	3	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04218_Proteobacteria	Proteobacteria
Otu04219	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04219_Lachnospiraceae	Firmicutes
Otu04220	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Peptostreptococcaceae(100);Clostridium_XI(100);	Otu04220_Clostridium_XI	Firmicutes
Otu04221	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04221_Clostridiales	Firmicutes
Otu04222	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04222_Bacteria	unclassified
Otu04223	1	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04223_Myxococcales	Proteobacteria
Otu04224	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Marvinbryantia(100);	Otu04224_Marvinbryantia	Firmicutes
Otu04225	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04225_Bacteria	unclassified
Otu04226	2	Bacteria(100);Bacteroidetes(100);Cytophagia(100);Cytophagales(100);Cytophagaceae(100);Dyadobacter(100);	Otu04226_Dyadobacter	Bacteroidetes
Otu04227	2	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);unclassified(100);	Otu04227_Veillonellaceae	Firmicutes
Otu04228	2	Bacteria(100);Verrucomicrobia(100);Subdivision3(100);unclassified(100);unclassified(100);unclassified(100);	Otu04228_Subdivision3	Verrucomicrobia
Otu04229	1	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Gp3(100);unclassified(100);unclassified(100);	Otu04229_Gp3	Acidobacteria
Otu04230	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04230_Lachnospiraceae	Firmicutes
Otu04231	4	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04231_Gammaproteobacteria	Proteobacteria
Otu04232	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04232_Bacteroides	Bacteroidetes
Otu04233	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(100);	Otu04233_Porphyromonadaceae	Bacteroidetes
Otu04234	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04234_Bacteria	unclassified
Otu04235	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Roseburia(100);	Otu04235_Roseburia	Firmicutes
Otu04236	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(100);	Otu04236_Porphyromonadaceae	Bacteroidetes
Otu04237	3	Bacteria(100);Firmicutes(100);Clostridia(100);unclassified(100);unclassified(100);unclassified(100);	Otu04237_Clostridia	Firmicutes
Otu04238	3	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Oxalobacteraceae(100);unclassified(100);	Otu04238_Oxalobacteraceae	Proteobacteria
Otu04239	4	Bacteria(100);Actinobacteria(100);Actinobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04239_Actinobacteria	Actinobacteria
Otu04240	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04240_Bacteria	unclassified
Otu04241	4	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04241_Bacteria	unclassified
Otu04242	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04242_Actinobacteria	Actinobacteria
Otu04243	1	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04243_Bacteria	unclassified
Otu04244	2	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Acidimicrobiales(100);unclassified(100);unclassified(100);	Otu04244_Acidimicrobiales	Actinobacteria
Otu04245	1	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu04245_Veillonella	Firmicutes
Otu04246	1	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu04246_Lactobacillus	Firmicutes
Otu04247	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04247_Bacteria	unclassified
Otu04248	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04248_Bacteria	unclassified
Otu04249	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04249_Lachnospiraceae	Firmicutes
Otu04250	4	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04250_Ruminococcaceae	Firmicutes
Otu04251	3	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04251_Gammaproteobacteria	Proteobacteria
Otu04252	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04252_Bacteria	unclassified
Otu04253	2	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04253_Alphaproteobacteria	Proteobacteria
Otu04254	2	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);unclassified(100);unclassified(100);	Otu04254_Actinomycetales	Actinobacteria
Otu04255	5	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu04255_Planctomycetaceae	Planctomycetes
Otu04256	3	Bacteria(100);Bacteroidetes(100);Sphingobacteriia(100);Sphingobacteriales(100);Chitinophagaceae(100);unclassified(100);	Otu04256_Chitinophagaceae	Bacteroidetes
Otu04257	3	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04257_Proteobacteria	Proteobacteria
Otu04258	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04258_Clostridiales	Firmicutes
Otu04259	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04259_Bacteria	unclassified
Otu04260	4	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04260_Myxococcales	Proteobacteria
Otu04261	4	Bacteria(100);Bacteroidetes(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04261_Bacteroidetes	Bacteroidetes
Otu04262	4	Bacteria(100);Proteobacteria(100);Epsilonproteobacteria(100);Campylobacterales(100);Helicobacteraceae(100);Helicobacter(100);	Otu04262_Helicobacter	Proteobacteria
Otu04263	2	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu04263_Planctomycetaceae	Planctomycetes
Otu04264	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04264_Lachnospiraceae	Firmicutes
Otu04265	4	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04265_Alphaproteobacteria	Proteobacteria
Otu04266	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);unclassified(100);unclassified(100);	Otu04266_Rhodospirillales	Proteobacteria
Otu04267	1	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu04267_Planctomycetaceae	Planctomycetes
Otu04268	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04268_Lachnospiraceae	Firmicutes
Otu04269	5	Bacteria(100);Firmicutes(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100);	Otu04269_Lactobacillus	Firmicutes
Otu04270	3	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04270_Bacteria	unclassified
Otu04271	1	Bacteria(100);Proteobacteria(100);Betaproteobacteria(100);Burkholderiales(100);Sutterellaceae(100);Parasutterella(100);	Otu04271_Parasutterella	Proteobacteria
Otu04272	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Coprococcus(100);	Otu04272_Coprococcus	Firmicutes
Otu04273	2	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Legionellales(100);Coxiellaceae(100);Aquicella(100);	Otu04273_Aquicella	Proteobacteria
Otu04274	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04274_Alphaproteobacteria	Proteobacteria
Otu04275	10	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);unclassified(100);	Otu04275_Erysipelotrichaceae	Firmicutes
Otu04276	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04276_Lachnospiraceae	Firmicutes
Otu04277	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);unclassified(100);unclassified(100);	Otu04277_Actinomycetales	Actinobacteria
Otu04278	3	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);unclassified(100);	Otu04278_Veillonellaceae	Firmicutes
Otu04279	2	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp17(100);Gp17(100);unclassified(100);unclassified(100);	Otu04279_Gp17	Acidobacteria
Otu04280	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04280_Clostridiales	Firmicutes
Otu04281	3	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodobacterales(100);Rhodobacteraceae(100);unclassified(100);	Otu04281_Rhodobacteraceae	Proteobacteria
Otu04282	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04282_Ruminococcaceae	Firmicutes
Otu04283	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(100);	Otu04283_Porphyromonadaceae	Bacteroidetes
Otu04284	7	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04284_Myxococcales	Proteobacteria
Otu04285	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04285_Ruminococcaceae	Firmicutes
Otu04286	5	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04286_Myxococcales	Proteobacteria
Otu04287	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Parabacteroides(100);	Otu04287_Parabacteroides	Bacteroidetes
Otu04288	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04288_Bacteroides	Bacteroidetes
Otu04289	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04289_Lachnospiraceae	Firmicutes
Otu04290	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04290_Bacteroides	Bacteroidetes
Otu04291	90	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);Oscillibacter(100);	Otu04291_Oscillibacter	Firmicutes
Otu04292	1	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Gp3(100);unclassified(100);unclassified(100);	Otu04292_Gp3	Acidobacteria
Otu04293	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu04293_Blautia	Firmicutes
Otu04294	2	Bacteria(100);Bacteroidetes(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Flavobacterium(100);	Otu04294_Flavobacterium	Bacteroidetes
Otu04295	2	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu04295_Akkermansia	Verrucomicrobia
Otu04296	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04296_Lachnospiraceae	Firmicutes
Otu04297	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04297_Clostridiales	Firmicutes
Otu04298	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Ruminococcus2(100);	Otu04298_Ruminococcus2	Firmicutes
Otu04299	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04299_Clostridiales	Firmicutes
Otu04300	4	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);unclassified(100);	Otu04300_Veillonellaceae	Firmicutes
Otu04301	3	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);unclassified(100);unclassified(100);unclassified(100);	Otu04301_Alphaproteobacteria	Proteobacteria
Otu04302	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04302_Bacteroides	Bacteroidetes
Otu04303	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04303_Lachnospiraceae	Firmicutes
Otu04304	3	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Collinsella(100);	Otu04304_Collinsella	Actinobacteria
Otu04305	3	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu04305_Enterobacteriaceae	Proteobacteria
Otu04306	7	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhodospirillales(100);unclassified(100);unclassified(100);	Otu04306_Rhodospirillales	Proteobacteria
Otu04307	6	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04307_Lachnospiraceae	Firmicutes
Otu04308	3	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);unclassified(100);unclassified(100);	Otu04308_Rhizobiales	Proteobacteria
Otu04309	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04309_Bacteria	unclassified
Otu04310	1	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Coriobacteriales(100);Coriobacteriaceae(100);Atopobium(100);	Otu04310_Atopobium	Actinobacteria
Otu04311	1	Bacteria(100);Synergistetes(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Pyramidobacter(100);	Otu04311_Pyramidobacter	Synergistetes
Otu04312	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04312_Ruminococcaceae	Firmicutes
Otu04313	2	Bacteria(100);Firmicutes(100);Negativicutes(100);Selenomonadales(100);Veillonellaceae(100);Veillonella(100);	Otu04313_Veillonella	Firmicutes
Otu04314	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);unclassified(100);unclassified(100);	Otu04314_Bacteroidales	Bacteroidetes
Otu04315	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04315_Clostridiales	Firmicutes
Otu04316	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04316_Clostridiales	Firmicutes
Otu04317	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Ruminococcaceae(100);unclassified(100);	Otu04317_Ruminococcaceae	Firmicutes
Otu04318	5	Bacteria(100);Firmicutes(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Holdemania(100);	Otu04318_Holdemania	Firmicutes
Otu04319	13	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);unclassified(100);	Otu04319_Planctomycetaceae	Planctomycetes
Otu04320	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04320_Bacteroides	Bacteroidetes
Otu04321	4	Bacteria(100);Planctomycetes(100);Planctomycetia(100);Planctomycetales(100);Planctomycetaceae(100);Planctomyces(100);	Otu04321_Planctomyces	Planctomycetes
Otu04322	3	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);unclassified(100);unclassified(100);	Otu04322_Bacteroidales	Bacteroidetes
Otu04323	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);unclassified(100);unclassified(100);	Otu04323_Clostridiales	Firmicutes
Otu04324	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae_1(100);unclassified(100);	Otu04324_Clostridiaceae	Firmicutes
Otu04325	7	Bacteria(100);Proteobacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04325_Proteobacteria	Proteobacteria
Otu04326	1	Bacteria(100);Verrucomicrobia(100);Verrucomicrobiae(100);Verrucomicrobiales(100);Verrucomicrobiaceae(100);Akkermansia(100);	Otu04326_Akkermansia	Verrucomicrobia
Otu04327	2	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04327_Bacteria	unclassified
Otu04328	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Bacteroidaceae(100);Bacteroides(100);	Otu04328_Bacteroides	Bacteroidetes
Otu04329	2	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);unclassified(100);	Otu04329_Porphyromonadaceae	Bacteroidetes
Otu04330	3	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04330_Myxococcales	Proteobacteria
Otu04331	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacteriales(100);Enterobacteriaceae(100);unclassified(100);	Otu04331_Enterobacteriaceae	Proteobacteria
Otu04332	2	Bacteria(100);Actinobacteria(100);Actinobacteria(100);Actinomycetales(100);Micrococcaceae(100);Rothia(100);	Otu04332_Rothia	Actinobacteria
Otu04333	6	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04333_Bacteria	unclassified
Otu04334	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);Rikenellaceae(100);Alistipes(100);	Otu04334_Alistipes	Bacteroidetes
Otu04335	8	Bacteria(100);Acidobacteria(100);Acidobacteria_Gp3(100);Gp3(100);unclassified(100);unclassified(100);	Otu04335_Gp3	Acidobacteria
Otu04336	1	Bacteria(100);Bacteroidetes(100);Bacteroidia(100);Bacteroidales(100);unclassified(100);unclassified(100);	Otu04336_Bacteroidales	Bacteroidetes
Otu04337	5	Bacteria(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);unclassified(100);	Otu04337_Bacteria	unclassified
Otu04338	3	Bacteria(100);Proteobacteria(100);Deltaproteobacteria(100);Myxococcales(100);unclassified(100);unclassified(100);	Otu04338_Myxococcales	Proteobacteria
Otu04339	2	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);Blautia(100);	Otu04339_Blautia	Firmicutes
Otu04340	3	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Lachnospiraceae(100);unclassified(100);	Otu04340_Lachnospiraceae	Firmicutes
